"City_locality","iso3","country","super_region","super_region_name","pm25","sat_2014","log_pm25","log_sat","cluster_region"
"M´è_´è__NSTER","DEU","Germany",1,"HighIncome",15,17.2174987792969,2.70805020110221,2.84592623753774,2
"M´è_´è__RZZUSCHLAG","AUT","Austria",1,"HighIncome",13,15.2654991149902,2.56494935746154,2.72559532234345,2
"M´è_´è__STOLES","ESP","Spain",1,"HighIncome",10,9.7554988861084,2.30258509299405,2.27783111434693,2
"Ma'ameer","BHR","Bahrain",2,"N-Afr/MidEast",64,59.4874992370605,4.15888308335967,4.08576619362202,3
"Maanshan","CHN","China",6,"SE-Asia/E-Asia/Oceania",57.4,83.9373992919922,4.05004430332552,4.43007127448517,3
"MAASSLUIS","NLD","Netherlands",1,"HighIncome",13,17.7904987335205,2.56494935746154,2.8786645357716,2
"Mace Head","IRL","Ireland",1,"HighIncome",4,5.71649980545044,1.38629436111989,1.7433566959669,2
"Mackay","AUS","Australia",1,"HighIncome",7.37882905,2.9909987449646,1.99861496071206,1.09560736004378,2
"MACON","FRA","France",1,"HighIncome",9,14.4435005187988,2.19722457733622,2.6702445222855,2
"Macon, GA","USA","United States of America",1,"HighIncome",10,8.51650047302246,2.30258509299405,2.14200551386038,2
"MADDALONI","ITA","Italy",1,"HighIncome",19,15.9540023803711,2.94443897916644,2.76970973069108,2
"Madera, CA","USA","United States of America",1,"HighIncome",14,8.90849876403809,2.63905732961526,2.18700573840226,2
"Madison, WI","USA","United States of America",1,"HighIncome",9,8.30399990081787,2.19722457733622,2.11673731447963,2
"Madre de Deus, REGI´è_´è__O METROPOLITANA DE SALVADOR","BRA","Brazil",5,"LatAm/Carib",5,3.17150020599365,1.6094379124341,1.1542047270433,2
"MADRID","ESP","Spain",1,"HighIncome",9.75,10.0587084293365,2.27726728500976,2.30843876968344,2
"Madurai","IND","India",3,"S-Asia",25.6666666666667,32.0620193481445,3.24519313318557,3.46767213172761,3
"Mae Hong Son","THA","Thailand",6,"SE-Asia/E-Asia/Oceania",23,30.2335033416748,3.13549421592915,3.40895069164582,4
"MAGENTA","ITA","Italy",1,"HighIncome",26,30.2314987182617,3.25809653802148,3.40888438474611,2
"MAH´è_´è__N","ESP","Spain",1,"HighIncome",6.33333333333333,15.0948321024577,1.84582669049833,2.71435244037139,2
"MAINZ","DEU","Germany",1,"HighIncome",13.6666666666667,18.5824991861979,2.6149597780362,2.92222023382331,2
"MAIRENA DEL ALJARAFE","ESP","Spain",1,"HighIncome",15,10.5590000152588,2.70805020110221,2.35697857826948,2
"MAJADAHONDA","ESP","Spain",1,"HighIncome",11,9.94600009918213,2.39789527279837,2.29717047026461,2
"Makkah","SAU","Saudi Arabia",2,"N-Afr/MidEast",76,37.3235015869141,4.33073334028633,3.61962319759368,6
"MALACKY","SVK","Slovakia",4,"E-Eur/C-Eur/C-Asia",17,21.5315036773682,2.83321334405622,3.06951714996714,2
"MALATYA","TUR","Turkey",2,"N-Afr/MidEast",42,20.2004985809326,3.73766961828337,3.00570728632694,4
"MALBORK","POL","Poland",4,"E-Eur/C-Eur/C-Asia",18,20.058500289917,2.89037175789616,2.99865301851854,4
"Male","MDV","Maldives",6,"SE-Asia/E-Asia/Oceania",11,7.09549570083618,2.39789527279837,1.95946017439222,2
"Malemb´è_´è__, REGI´è_´è__O METROPOLITANA DE SALVADOR","BRA","Brazil",5,"LatAm/Carib",8,2.99599981307983,2.07944154167984,1.09727800326506,2
"Malm_","SWE","Sweden",1,"HighIncome",10,12.9317469596863,2.30258509299405,2.55968529268182,2
"MALROY","FRA","France",1,"HighIncome",11,15.9319982528687,2.39789527279837,2.76832955565762,2
"MANCHESTER","GBR","United Kingdom",1,"HighIncome",13,10.7794990539551,2.56494935746154,2.37764609445258,2
"Manchester-Nashua, NH","USA","United States of America",1,"HighIncome",6,6.94574928283691,1.79175946922805,1.93812985848427,2
"MANFREDONIA","ITA","Italy",1,"HighIncome",11.5,17.9119987487793,2.4423470353692,2.88547080944268,2
"Manila","PHL","Philippines",6,"SE-Asia/E-Asia/Oceania",24.6666666666667,14.9655017852783,3.20545280453606,2.70574767133246,4
"MANISA","TUR","Turkey",2,"N-Afr/MidEast",30.5,18.0544986724854,3.41772668361337,2.89339488765798,4
"Manistee,Manistee,MI","USA","United States of America",1,"HighIncome",6,6.60699939727783,1.79175946922805,1.88812960182296,2
"Manizales","COL","Colombia",5,"LatAm/Carib",18.1666666666667,4.80066784222921,2.89958841300109,1.56875504203339,2
"MANNHEIM","DEU","Germany",1,"HighIncome",15.3333333333333,20.2633349100749,2.73002910782099,3.00881309090506,2
"MANOSQUE","FRA","France",1,"HighIncome",11,10.9854965209961,2.39789527279837,2.3965759047237,2
"Manta","ECU","Ecuador",5,"LatAm/Carib",13,5.29200029373169,2.56494935746154,1.66619630175756,2
"MANTOVA","ITA","Italy",1,"HighIncome",28.6666666666667,32.177001953125,3.3557350075854,3.4712519723119,2
"Maoming","CHN","China",6,"SE-Asia/E-Asia/Oceania",32.25,42.1258707046509,3.47351804324178,3.74066205800552,3
"Mar´è_´è__lia, INTERIOR DO ESTADO","BRA","Brazil",5,"LatAm/Carib",10,7.62099933624268,2.30258509299405,2.03090750758815,2
"MARBURG","DEU","Germany",1,"HighIncome",13,17.584997177124,2.56494935746154,2.86704610539844,2
"MARCQ-EN-BAROEUL","FRA","France",1,"HighIncome",14,15.8620004653931,2.63905732961526,2.76392634100125,2
"MARDIN","TUR","Turkey",2,"N-Afr/MidEast",31,23.6374969482422,3.43398720448515,3.16283430487794,4
"Margherita","IND","India",3,"S-Asia",29,28.7825031280518,3.36729582998647,3.35976767224462,3
"MARIBOR","SVN","Slovenia",4,"E-Eur/C-Eur/C-Asia",21,15.9575033187866,3.04452243772342,2.76992914612466,2
"MARIGNANE","FRA","France",1,"HighIncome",15,11.8414993286133,2.70805020110221,2.47161025392287,2
"MARMANDE","FRA","France",1,"HighIncome",13,9.8544979095459,2.56494935746154,2.28792799151846,2
"Marrakech","MAR","Morocco",2,"N-Afr/MidEast",24.5,18.4259977340698,3.19867311755068,2.91376258771212,2
"MARSEILLE","FRA","France",1,"HighIncome",16,11.840833346049,2.77258872223978,2.47155401093587,2
"Marshall, MN","USA","United States of America",1,"HighIncome",6,6.39400100708008,1.79175946922805,1.85536020814156,2
"Marshall, TX","USA","United States of America",1,"HighIncome",9,7.1055006980896,2.19722457733622,1.96086923029615,2
"MARTIGUES","FRA","France",1,"HighIncome",11,10.5485019683838,2.39789527279837,2.35598385632192,2
"MARTIN","SVK","Slovakia",4,"E-Eur/C-Eur/C-Asia",17,19.3280029296875,2.83321334405622,2.96155497332977,2
"Mashhad","IRN","Iran (Islamic Republic of)",2,"N-Afr/MidEast",32,21.1967544555664,3.46573590279973,3.05384807823967,3
"Masterton","NZL","New Zealand",1,"HighIncome",12,2.69999885559082,2.484906649788,0.993251349154942,2
"Matamata","NZL","New Zealand",1,"HighIncome",6,2.43749856948853,1.79175946922805,0.890972337013191,2
"MATAR´è_´è__","ESP","Spain",1,"HighIncome",12,10.311502456665,2.484906649788,2.3332600155071,2
"MATOURY","FRA","France",1,"HighIncome",13,6.60949945449829,2.56494935746154,1.88850792550434,2
"MAUBEUGE","FRA","France",1,"HighIncome",12,15.7904996871948,2.484906649788,2.75940847356765,2
"Maule","CHL","Chile",1,"HighIncome",22,7.20600032806396,3.09104245335832,1.9749140578524,2
"Mawlamyaing","MMR","Myanmar",6,"SE-Asia/E-Asia/Oceania",69,29.4564971923828,4.23410650459726,3.38291450350304,3
"Mazar-e Sharif","AFG","Afghanistan",3,"S-Asia",68,33.3435020446777,4.21950770517611,3.50686291213856,1
"MAZEIKIAI","LTU","Lithuania",4,"E-Eur/C-Eur/C-Asia",18,14.6550025939941,2.89037175789616,2.68478175116688,2
"McAlester, OK","USA","United States of America",1,"HighIncome",9,6.88099908828735,2.19722457733622,1.92876385772322,2
"McAllen-Edinburg-Mission, TX","USA","United States of America",1,"HighIncome",10,6.63500022888184,2.30258509299405,1.8923587022803,2
"MECHELEN","BEL","Belgium",1,"HighIncome",16,16.6569995880127,2.77258872223978,2.81283052376139,2
"MEDA","ITA","Italy",1,"HighIncome",28,30.0195083618164,3.3322045101752,3.40184744904977,2
"Medellin","COL","Colombia",5,"LatAm/Carib",24,4.76262509822845,3.17805383034795,1.5607990074524,2
"Medford, OR","USA","United States of America",1,"HighIncome",9,3.08599996566772,2.19722457733622,1.1268757428158,2
"MEDIAS","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",20,22.3219966888428,2.99573227355399,3.10557259089747,2
"Medina","SAU","Saudi Arabia",2,"N-Afr/MidEast",66,33.6610069274902,4.18965474202643,3.51634010297625,6
"MEDINA DEL CAMPO","ESP","Spain",1,"HighIncome",13,8.33649921417236,2.56494935746154,2.12064336975488,2
"Meerut","IND","India",3,"S-Asia",69,84.7634887695312,4.23410650459726,4.43986489311852,3
"Meikhtilar","MMR","Myanmar",6,"SE-Asia/E-Asia/Oceania",33,29.9259986877441,3.49650756146648,3.3987276239112,3
"Meizhou","CHN","China",6,"SE-Asia/E-Asia/Oceania",34,30.0381609598796,3.52636052461616,3.40246860531086,3
"Meknes","MAR","Morocco",2,"N-Afr/MidEast",29,17.536003112793,3.36729582998647,2.86425608827431,2
"Melbourne","AUS","Australia",1,"HighIncome",8.1393116381,3.16364967823029,2.09670561109462,1.15172632260921,2
"MELUN","FRA","France",1,"HighIncome",17,15.3489990234375,2.83321334405622,2.73105026170742,2
"Memphis, TN-MS-AR","USA","United States of America",1,"HighIncome",9.25,9.34825086593628,2.22462355152433,2.23518925263833,2
"Mena,Polk,AR","USA","United States of America",1,"HighIncome",9,6.80550289154053,2.19722457733622,1.91773153367279,2
"MENEN","BEL","Belgium",1,"HighIncome",18,15.7534999847412,2.89037175789616,2.75706256183757,2
"MERANO","ITA","Italy",1,"HighIncome",10,13.4475021362305,2.30258509299405,2.59879337402232,2
"MERATE","ITA","Italy",1,"HighIncome",27,30.6155033111572,3.29583686600433,3.42150652481298,2
"Merced, CA","USA","United States of America",1,"HighIncome",11,9.42375040054321,2.39789527279837,2.24323314104736,2
"MERIDA","ESP","Spain",1,"HighIncome",9,9.95950031280518,2.19722457733622,2.29852690094091,2
"MERIGNAC","FRA","France",1,"HighIncome",13,10.2779989242554,2.56494935746154,2.33000558390525,2
"MESAGNE","ITA","Italy",1,"HighIncome",16,16.9285011291504,2.77258872223978,2.82899865880283,2
"METZ","FRA","France",1,"HighIncome",14.6666666666667,15.6933342615763,2.68557734525015,2.75323605287284,2
"MEWEGEN","DEU","Germany",1,"HighIncome",12,15.5909996032715,2.484906649788,2.74669379924842,2
"Mexico city","MEX","Mexico",5,"LatAm/Carib",19.6363636363636,11.6809997558594,2.97738313488579,2.4579635692729,4
"MEZE","FRA","France",1,"HighIncome",16,9.0059986114502,2.77258872223978,2.19789086769884,2
"Miami-Fort Lauderdale-Pompano Beach, FL","USA","United States of America",1,"HighIncome",6,6.00624907016754,1.79175946922805,1.79280043892564,2
"Mianyang","CHN","China",6,"SE-Asia/E-Asia/Oceania",43.75,76.9599914550781,3.77849161280362,4.34328569532676,3
"Miaoli","CHN","China",6,"SE-Asia/E-Asia/Oceania",24.6666666666667,10.1564998626709,3.20545280453606,2.31811388109037,3
"MICHAELSTADT","DEU","Germany",1,"HighIncome",12,18.8205051422119,2.484906649788,2.93494697450967,2
"Michigan City-La Porte, IN","USA","United States of America",1,"HighIncome",10,10.0364999771118,2.30258509299405,2.30622844562835,2
"Middleburg","ZAF","South Africa",7,"Sub-Saharan Afr",13,8.55249977111816,2.56494935746154,2.14622361110764,4
"Middlesborough, KY","USA","United States of America",1,"HighIncome",9,6.16299915313721,2.19722457733622,1.81856353456929,2
"MIDDLESBROUGH","GBR","United Kingdom",1,"HighIncome",11,8.76750087738037,2.39789527279837,2.17105180310409,2
"Midlands","MUS","Mauritius",7,"Sub-Saharan Afr",10,2.64999747276306,2.30258509299405,0.97455868632336,4
"MIELEC","POL","Poland",4,"E-Eur/C-Eur/C-Asia",31,21.1790008544922,3.43398720448515,3.05301016505166,4
"MIERCUREA CIUC","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",26,20.4840030670166,3.25809653802148,3.01964424332772,2
"MIERES","ESP","Spain",1,"HighIncome",15,8.10499954223633,2.70805020110221,2.09248109870847,2
"Mikkeli","FIN","Finland",1,"HighIncome",7,10.1920022964478,1.94591014905531,2.32160332414844,2
"Milagro","ECU","Ecuador",5,"LatAm/Carib",32,5.50050401687622,3.46573590279973,1.70483972747183,2
"MILANO","ITA","Italy",1,"HighIncome",29.3333333333333,31.3439979553223,3.3787245258101,3.44502279596872,2
"Milwaukee-Waukesha-West Allis, WI","USA","United States of America",1,"HighIncome",9.8,8.94829940795898,2.28238238567653,2.19146350394861,2
"Minneapolis-St. Paul-Bloomington, MN-WI","USA","United States of America",1,"HighIncome",7.58333333333333,7.74550048510234,2.02595285672885,2.04711209219449,2
"MIRAMAS","FRA","France",1,"HighIncome",15,10.4394998550415,2.70805020110221,2.34559667470171,2
"MIRANDA DE EBRO","ESP","Spain",1,"HighIncome",13,8.58500003814697,2.56494935746154,2.15001649879288,2
"MIRANDOLA","ITA","Italy",1,"HighIncome",20,31.7775020599365,2.99573227355399,3.45875855701043,2
"MIRIBEL","FRA","France",1,"HighIncome",13,13.4490013122559,2.56494935746154,2.59890485141415,2
"Miskolc","HUN","Hungary",4,"E-Eur/C-Eur/C-Asia",29,20.5525016784668,3.36729582998647,3.02298266971143,2
"MISSISSAUGA","CAN","Canada",1,"HighIncome",8,8.76549911499023,2.07944154167984,2.17082346084667,2
"Missoula, MT","USA","United States of America",1,"HighIncome",8,3.28025019168854,2.07944154167984,1.18791969744086,2
"MLADA BOLESLAV","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",19,20.5120048522949,2.94443897916644,3.02101031729707,2
"MLAWA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",24,21.7700023651123,3.17805383034795,3.08053298388735,4
"MO I RANA","NOR","Norway",1,"HighIncome",10,6.78150129318237,2.30258509299405,1.91419850711329,2
"Mobile, AL","USA","United States of America",1,"HighIncome",9,8.50150012969971,2.19722457733622,2.1402426337715,2
"MODENA","ITA","Italy",1,"HighIncome",19.5,31.147008895874,2.9704144655697,3.43871821801863,2
"Modesto, CA","USA","United States of America",1,"HighIncome",11.5,9.07699966430664,2.4423470353692,2.20574370456164,2
"Modi'in","ISR","Israel",1,"HighIncome",19.5,32.8344955444336,2.9704144655697,3.49147965617586,2
"MOERDIJK","NLD","Netherlands",1,"HighIncome",12,16.423999786377,2.484906649788,2.79874366670987,2
"MOERKERKE","BEL","Belgium",1,"HighIncome",16,16.6200008392334,2.77258872223978,2.81060683992269,2
"MOLDOVA NOUA","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",14,21.7429981231689,2.63905732961526,3.07929178033405,2
"MOLFETTA","ITA","Italy",1,"HighIncome",16,15.0930013656616,2.77258872223978,2.7142311506604,2
"MOLINELLA","ITA","Italy",1,"HighIncome",17,28.0424995422363,2.83321334405622,3.33372120021332,2
"Monaco","FRA","Monaco",1,"HighIncome",9,13.5854978561401,2.19722457733622,2.60900288969596,2
"MONCTON","CAN","Canada",1,"HighIncome",6,3.17599773406982,1.79175946922805,1.15562182993055,2
"MONDAINO","ITA","Italy",1,"HighIncome",10,23.1610012054443,2.30258509299405,3.14246988171187,2
"MONOPOLI","ITA","Italy",1,"HighIncome",13,18.3770008087158,2.56494935746154,2.91109992672024,2
"MONS","BEL","Belgium",1,"HighIncome",16,16.6054973602295,2.77258872223978,2.80973380681793,2
"MONSERRATO","ITA","Italy",1,"HighIncome",13,13.6164979934692,2.56494935746154,2.61128214530066,2
"MONT-DE-MARSAN","FRA","France",1,"HighIncome",10,8.83349895477295,2.30258509299405,2.17855119374523,2
"MONTALE","ITA","Italy",1,"HighIncome",19,24.5000057220459,2.94443897916644,3.19867335110355,2
"MONTANA","BGR","Bulgaria",4,"E-Eur/C-Eur/C-Asia",36,19.7760028839111,3.58351893845611,2.98446922710411,4
"MONTANDON","FRA","France",1,"HighIncome",9,14.4699983596802,2.19722457733622,2.67207742728334,2
"MONTBELIARD","FRA","France",1,"HighIncome",13,15.590500831604,2.56494935746154,2.74666180773675,2
"MONTCEAU-LES-MINES","FRA","France",1,"HighIncome",8,14.0859985351562,2.07944154167984,2.64518129233033,2
"Monterrey","MEX","Mexico",5,"LatAm/Carib",36,6.3650016784668,3.58351893845611,1.8508144957119,4
"Montevideo","URY","Uruguay",1,"HighIncome",13.4285714285714,6.7884989465986,2.59738463321469,1.91522984888379,2
"Montgomery, AL","USA","United States of America",1,"HighIncome",9,8.94050025939941,2.19722457733622,2.19059154504709,2
"MONTLUCON","FRA","France",1,"HighIncome",10,11.2999973297119,2.30258509299405,2.42480248940959,2
"MONTPELLIER","FRA","France",1,"HighIncome",16,9.92924976348877,2.77258872223978,2.29548492268409,2
"MONTREAL","CAN","Canada",1,"HighIncome",10.3,6.7792492389679,2.33214389523559,1.91386636410545,2
"MONZA","ITA","Italy",1,"HighIncome",31,30.9815063476562,3.43398720448515,3.43339045703636,2
"Moranbah","AUS","Australia",1,"HighIncome",8.794534624,2.96649861335754,2.17413046308858,1.08738233928262,2
"Moravia","CRI","Costa Rica",5,"LatAm/Carib",14,4.0579981803894,2.63905732961526,1.40068979300269,2
"MORBEGNO","ITA","Italy",1,"HighIncome",16,21.2639961242676,2.77258872223978,3.05701531970355,2
"MORELLA","ESP","Spain",1,"HighIncome",4,9.08000373840332,1.38629436111989,2.20607460433154,2
"Morgantown, WV","USA","United States of America",1,"HighIncome",9,7.71250009536743,2.19722457733622,2.04284240159681,2
"MORGEX","ITA","Italy",1,"HighIncome",15,15.1055021286011,2.70805020110221,2.71505905682839,2
"Morogoro","TZA","Unit. Rep. of Tanzania",7,"Sub-Saharan Afr",23,9.69350051879883,3.13549421592915,2.2714556113174,2
"MORRISBURG","CAN","Canada",1,"HighIncome",7,5.96099901199341,1.94591014905531,1.78523808649267,2
"Moscow","RUS","Russian Federation",4,"E-Eur/C-Eur/C-Asia",20,22.5530014038086,2.99573227355399,3.11586815703884,2
"MOST","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",22,18.7055034637451,3.09104245335832,2.92881778343602,2
"MOTRIL","ESP","Spain",1,"HighIncome",14,11.9940004348755,2.63905732961526,2.48440656100407,2
"Mount Isa","AUS","Australia",1,"HighIncome",6.735326517,5.48300313949585,1.90736628931079,1.70165296900899,2
"MOUNT PEARL","CAN","Canada",1,"HighIncome",6,2.8000009059906,1.79175946922805,1.02961974074918,2
"Mount Vernon-Anacortes, WA","USA","United States of America",1,"HighIncome",6,4.22650051116943,1.79175946922805,1.44137434833075,2
"Mpumalanga","ZAF","South Africa",7,"Sub-Saharan Afr",31,9.45316727956136,3.43398720448515,2.24634984720981,4
"MSIDA","MLT","Malta",1,"HighIncome",18,21.7269992828369,2.89037175789616,3.07855569374518,2
"Mudanjiang","CHN","China",6,"SE-Asia/E-Asia/Oceania",49.8,28.1363014221191,3.90801498403061,3.33706060815521,3
"MUGGIA","ITA","Italy",1,"HighIncome",14,18.7445011138916,2.63905732961526,2.93090043547743,2
"MUGLA","TUR","Turkey",2,"N-Afr/MidEast",43.5,16.9332475662231,3.77276093809464,2.82927900091668,4
"MULHOUSE","FRA","France",1,"HighIncome",11.5,17.3349990844727,2.4423470353692,2.85272752632318,2
"Mumbai","IND","India",3,"S-Asia",63,42.7959976196289,4.14313472639153,3.75644458465501,3
"MUNCHHAUSEN","FRA","France",1,"HighIncome",13,19.24049949646,2.56494935746154,2.95701740625504,2
"Muncie, IN","USA","United States of America",1,"HighIncome",10,10.4234981536865,2.30258509299405,2.34406269531044,2
"Muonio","FIN","Finland",1,"HighIncome",2,5.88650035858154,0.693147180559945,1.77266165445203,2
"MURAS","ESP","Spain",1,"HighIncome",6,7.61000061035156,1.79175946922805,2.02946325207748,2
"MURCIA","ESP","Spain",1,"HighIncome",15,11.4559993743896,2.70805020110221,2.43851355560845,2
"MURSKA SOBOTA","SVN","Slovenia",4,"E-Eur/C-Eur/C-Asia",21,16.8650035858154,3.04452243772342,2.82524068113235,2
"MUS","TUR","Turkey",2,"N-Afr/MidEast",51,21.1499996185303,3.93182563272433,3.05163988745589,4
"Muscat","OMN","Oman",2,"N-Afr/MidEast",35,36.8110046386719,3.55534806148941,3.60579683956595,4
"Muscatine, IA","USA","United States of America",1,"HighIncome",10.5,8.71649932861328,2.35137525716348,2.16521770417632,2
"Muswellbrook","AUS","Australia",1,"HighIncome",9.180636144,2.56050252914429,2.21709649896352,0.940203539674047,2
"MYSLIBORZ","POL","Poland",4,"E-Eur/C-Eur/C-Asia",19,17.5670032501221,2.94443897916644,2.86602232704415,4
"MYSZKOW","POL","Poland",4,"E-Eur/C-Eur/C-Asia",30,22.9775104522705,3.40119738166216,3.13451593114157,4
"N´è_´è__RNBERG","DEU","Germany",1,"HighIncome",15.5,19.7607488632202,2.7408400239252,2.98369758953786,2
"Nabih Saleh","BHR","Bahrain",2,"N-Afr/MidEast",58,60.3849983215332,4.06044301054642,4.10074070193125,3
"NADLAC","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",17,21.8415012359619,2.83321334405622,3.08381188642471,2
"Nagaon","IND","India",3,"S-Asia",42,52.4739952087402,3.73766961828337,3.96031771752414,3
